age;job;marital;education;default;housing;loan;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;y
35;10;1;8;0;1;1;1;999;0;1;1.1;93.994;-36.4;4.856;0
77;6;1;6;0;0;0;1;999;0;1;-1.7;94.027;-38.3;0.898;0
29;2;3;3;2;1;1;1;999;0;1;1.4;93.918;-42.7;4.961;0
46;5;2;7;0;0;1;2;999;0;1;1.4;93.918;-42.7;4.962;0
21;9;3;4;0;1;1;2;999;0;1;-1.7;94.055;-39.8;0.767;1
43;5;2;7;0;0;0;1;999;0;1;-2.9;92.201;-31.4;0.861;0
43;1;2;3;2;0;0;2;999;0;1;1.4;93.918;-42.7;4.958;0
31;10;2;7;0;0;0;2;12;3;0;-1.1;94.601;-49.5;0.982;0
39;9;3;8;0;1;0;1;999;0;1;1.4;94.465;-41.8;4.961;0
44;10;3;7;0;0;1;2;999;0;1;1.4;93.918;-42.7;4.963;0
32;8;3;4;0;1;0;1;999;1;0;-1.8;92.893;-46.2;1.281;0
43;7;3;4;2;0;0;1;999;1;0;-1.8;92.893;-46.2;1.281;0
48;8;2;4;0;0;0;1;999;0;1;-1.1;94.199;-37.5;0.881;0
28;2;3;2;0;0;0;1;999;0;1;1.1;93.994;-36.4;4.855;0
36;2;2;3;0;1;1;1;999;1;0;-1.8;92.893;-46.2;1.281;0
52;7;1;3;0;1;0;5;999;1;0;-0.1;93.2;-42;4.076;0
34;8;3;4;0;1;0;3;999;1;0;-1.8;92.893;-46.2;1.327;0
37;1;2;4;0;1;0;4;999;0;1;1.1;93.994;-36.4;4.857;0
25;1;3;7;0;0;0;1;999;0;1;-1.8;92.893;-46.2;1.334;0
48;10;1;6;0;0;0;1;999;0;1;1.4;93.444;-36.1;4.968;0
36;7;3;6;0;1;0;4;999;0;1;1.1;93.994;-36.4;4.857;0
27;10;3;6;0;0;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
34;2;2;3;0;1;0;2;999;0;1;-1.8;93.075;-47.1;1.405;0
42;8;2;4;0;1;1;1;999;1;0;-1.8;93.075;-47.1;1.405;0
37;2;2;3;2;1;0;1;999;0;1;1.4;93.918;-42.7;4.958;0
41;2;2;3;2;0;0;2;999;0;1;1.4;94.465;-41.8;4.866;0
51;2;2;3;2;1;0;1;999;0;1;-0.1;93.2;-42;4.153;0
27;1;2;4;2;0;0;3;999;0;1;1.4;93.918;-42.7;4.968;0
35;1;3;7;0;1;0;1;999;0;1;1.4;93.918;-42.7;4.957;0
31;8;1;4;0;1;1;1;999;0;1;-0.1;93.2;-42;4.191;0
31;2;3;3;0;1;0;1;999;0;1;-1.1;94.199;-37.5;0.879;0
31;2;2;3;0;0;0;6;999;0;1;1.4;93.918;-42.7;4.961;0
64;12;2;8;0;1;0;4;999;0;1;-1.7;94.027;-38.3;0.905;1
33;5;2;7;0;1;0;6;999;0;1;-1.8;92.893;-46.2;1.344;0
41;2;2;1;2;1;0;2;999;1;0;-1.8;93.075;-47.1;1.405;0
34;1;3;4;0;0;0;1;999;0;1;1.4;94.465;-41.8;4.961;0
41;1;2;3;0;1;0;1;999;0;1;-0.1;93.2;-42;4.12;0
36;2;2;2;0;1;0;1;999;0;1;-0.1;93.2;-42;4.12;0
59;6;2;6;2;1;0;8;999;0;1;1.4;94.465;-41.8;4.959;0
56;5;2;3;0;1;0;3;999;0;1;1.4;94.465;-41.8;4.864;1
59;6;2;6;0;0;0;3;999;0;1;1.1;93.994;-36.4;4.86;0
32;1;3;7;0;2;2;1;999;0;1;-0.1;93.2;-42;4.021;0
40;10;2;3;0;1;0;3;999;0;1;1.1;93.994;-36.4;4.857;0
38;1;2;7;0;1;0;1;3;3;2;-3.4;92.649;-30.1;0.715;1
34;1;2;6;0;1;0;2;999;0;1;1.1;93.994;-36.4;4.856;0
41;12;2;8;0;0;0;2;999;0;1;1.4;93.444;-36.1;4.97;0
33;1;3;4;0;0;0;1;999;0;1;1.4;93.918;-42.7;4.96;0
31;10;3;4;0;1;1;2;999;0;1;1.4;93.444;-36.1;4.967;0
29;2;1;3;0;1;0;4;999;1;0;-1.8;92.893;-46.2;1.281;0
38;1;3;3;2;1;0;5;999;0;1;1.4;94.465;-41.8;4.962;0
24;1;3;4;0;1;1;1;999;0;1;-1.8;92.843;-50;1.602;1
34;1;3;2;0;0;0;11;999;0;1;-1.8;92.893;-46.2;1.327;0
27;1;2;4;0;1;1;1;999;0;1;-1.8;92.893;-46.2;1.266;0
32;2;2;4;0;0;0;1;999;1;0;-1.8;92.893;-46.2;1.313;0
49;1;2;4;0;1;0;2;999;0;1;1.4;93.918;-42.7;4.963;0
36;10;1;3;0;0;0;1;999;0;1;1.4;93.918;-42.7;4.962;0
46;2;3;3;2;1;0;1;999;0;1;1.4;93.918;-42.7;4.963;0
47;8;1;4;0;1;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
37;8;2;4;2;1;1;3;999;0;1;1.1;93.994;-36.4;4.86;0
31;8;2;4;0;2;2;2;999;1;0;-1.8;92.893;-46.2;1.327;0
36;10;2;7;0;1;1;4;999;0;1;1.1;93.994;-36.4;4.856;0
30;10;3;7;0;1;0;2;15;4;0;-1.1;94.199;-37.5;0.879;1
32;3;2;4;0;1;0;1;999;1;0;-0.1;93.2;-42;4.12;0
54;5;2;7;0;1;0;1;999;0;1;-2.9;92.963;-40.8;1.26;0
51;2;2;3;0;0;1;1;999;0;1;1.1;93.994;-36.4;4.855;1
28;10;1;7;0;1;0;1;999;0;1;1.4;93.918;-42.7;4.962;0
54;5;2;7;0;0;0;1;999;1;0;-1.8;92.893;-46.2;1.264;1
31;1;2;4;2;1;0;13;999;0;1;1.1;93.994;-36.4;4.856;0
57;1;2;2;0;0;0;1;999;1;0;-1.8;92.893;-46.2;1.259;0
49;11;2;6;0;0;0;1;999;0;1;-2.9;92.963;-40.8;1.268;0
45;2;2;2;2;1;0;3;999;0;1;1.1;93.994;-36.4;4.857;0
33;5;2;7;2;1;1;8;999;0;1;-1.8;93.075;-47.1;1.423;0
53;8;2;7;0;0;0;1;999;1;0;-1.8;92.893;-46.2;1.25;0
26;9;3;3;0;1;0;2;999;0;1;-1.8;92.843;-50;1.811;1
31;10;2;7;0;0;0;2;999;0;1;1.4;93.444;-36.1;4.964;0
32;2;2;3;0;1;0;3;999;0;1;1.1;93.994;-36.4;4.856;0
29;10;2;4;2;0;0;1;999;0;1;1.4;93.918;-42.7;4.958;0
31;10;3;4;0;0;0;1;999;0;1;1.4;93.444;-36.1;4.966;0
29;9;3;8;0;0;0;4;999;0;1;-1.8;92.893;-46.2;1.299;0
49;2;2;3;2;0;1;3;999;0;1;1.1;93.994;-36.4;4.857;0
26;1;3;7;0;1;1;7;999;0;1;-1.8;92.893;-46.2;1.291;0
43;2;2;8;2;0;1;1;999;0;1;1.1;93.994;-36.4;4.859;0
56;6;2;3;0;1;1;4;999;0;1;1.1;93.994;-36.4;4.856;0
29;1;3;7;0;1;0;3;999;0;1;1.4;93.444;-36.1;4.968;0
31;10;2;3;0;1;0;5;999;1;0;-0.1;93.2;-42;4.12;0
50;2;2;3;2;1;0;3;999;0;1;1.4;93.918;-42.7;4.961;0
37;10;2;6;0;1;0;6;999;0;1;1.4;93.918;-42.7;4.955;0
42;2;2;1;2;1;1;1;999;0;1;1.1;93.994;-36.4;4.857;0
30;8;2;3;2;1;0;1;999;0;1;-0.1;93.2;-42;4.191;0
25;2;2;2;2;1;0;3;999;0;1;1.4;93.918;-42.7;4.958;0
35;7;3;7;0;0;1;1;3;1;2;-0.1;93.2;-42;4.12;0
37;3;2;4;2;0;0;1;999;1;0;-0.1;93.2;-42;4.076;0
30;3;2;4;0;1;0;3;999;0;1;-0.1;93.2;-42;4.12;0
33;2;2;2;2;1;1;2;999;0;1;1.1;93.994;-36.4;4.855;1
36;10;2;7;0;0;0;2;999;0;1;1.1;93.994;-36.4;4.857;0
46;8;2;4;0;0;0;3;999;0;1;1.1;93.994;-36.4;4.857;0
51;11;2;2;0;0;0;2;999;1;0;-2.9;92.963;-40.8;1.26;1
33;10;3;6;0;1;0;2;999;0;1;1.4;93.444;-36.1;4.966;1
26;3;2;8;0;0;0;3;999;0;1;1.1;93.994;-36.4;4.855;0
40;2;1;4;2;0;0;6;999;0;1;1.1;93.994;-36.4;4.86;0
25;2;3;4;0;0;0;3;999;0;1;-1.8;92.893;-46.2;1.25;1
38;5;2;3;2;0;0;1;999;0;1;1.1;93.994;-36.4;4.855;1
54;1;3;7;0;0;0;1;999;0;1;-1.8;92.893;-46.2;1.264;1
50;1;2;2;0;1;0;1;999;0;1;1.4;93.918;-42.7;4.963;0
36;5;2;7;0;1;0;6;999;0;1;-1.8;92.893;-46.2;1.354;0
43;1;3;7;0;1;0;2;999;0;1;1.4;93.444;-36.1;4.963;0
57;5;1;7;2;0;0;2;999;0;1;-1.8;93.075;-47.1;1.405;0
38;2;2;1;0;0;0;1;999;1;0;-1.8;92.893;-46.2;1.334;0
27;1;3;4;0;1;0;2;999;0;1;1.1;93.994;-36.4;4.855;0
35;5;2;7;0;1;0;1;999;0;1;-0.1;93.2;-42;4.12;0
28;10;3;4;0;1;0;2;999;0;1;1.4;93.918;-42.7;4.961;0
57;1;2;7;2;1;0;1;999;0;1;1.4;93.444;-36.1;4.966;0
40;2;2;1;2;0;0;5;999;0;1;-0.1;93.2;-42;4.076;0
43;2;2;2;0;0;1;2;999;0;1;1.4;93.918;-42.7;4.961;0
34;10;1;6;0;1;0;1;999;1;0;-1.8;93.075;-47.1;1.405;0
67;6;2;8;0;0;0;2;999;0;1;-3.4;92.431;-26.9;0.722;0
48;1;1;4;0;1;0;1;999;0;1;-0.1;93.2;-42;4.191;0
35;1;3;4;0;1;1;4;999;1;0;-1.8;92.893;-46.2;1.291;0
27;1;3;7;0;0;0;1;1;1;2;-1.8;92.893;-46.2;1.299;0
25;1;3;4;0;1;0;1;999;0;1;1.4;93.918;-42.7;4.963;0
42;10;2;6;0;1;1;2;999;0;1;-1.8;92.893;-46.2;1.266;0
47;1;1;7;0;1;0;2;999;0;1;1.1;93.994;-36.4;4.857;0
49;3;2;7;0;1;0;2;999;0;1;-0.1;93.2;-42;4.021;0
36;1;3;3;0;1;0;1;999;0;1;-1.8;92.893;-46.2;1.291;1
35;10;2;6;0;0;0;3;999;0;1;1.4;94.465;-41.8;4.865;0
29;2;2;1;0;1;0;1;999;0;1;-0.1;93.2;-42;4.191;0
45;10;2;6;2;0;0;3;999;0;1;1.4;94.465;-41.8;4.967;0
53;2;2;2;0;1;0;1;999;0;1;1.1;93.994;-36.4;4.859;0
41;1;2;7;0;0;1;3;999;0;1;1.4;93.444;-36.1;4.965;0
50;5;2;4;2;0;0;17;999;0;1;1.4;94.465;-41.8;4.961;0
31;5;2;3;0;0;1;2;999;0;1;1.1;93.994;-36.4;4.858;0
46;8;2;4;0;0;0;3;999;0;1;-1.8;92.893;-46.2;1.334;0
36;2;2;4;2;0;0;4;999;0;1;1.1;93.994;-36.4;4.858;0
43;2;3;6;0;0;0;1;999;0;1;1.4;94.465;-41.8;4.866;0
48;3;2;3;2;1;0;1;999;0;1;1.1;93.994;-36.4;4.856;0
31;8;2;4;0;2;2;2;999;1;0;-1.8;92.893;-46.2;1.327;0
21;8;3;4;0;1;1;2;999;0;1;-1.8;93.075;-47.1;1.435;0
56;8;2;4;2;0;0;1;999;0;1;-1.8;92.893;-46.2;1.25;0
54;5;2;2;0;0;0;3;999;0;1;1.4;94.465;-41.8;4.962;0
44;8;2;4;2;0;0;2;999;0;1;-0.1;93.2;-42;4.153;0
31;11;2;7;0;0;0;1;999;0;1;1.4;93.444;-36.1;4.963;0
50;1;2;7;0;0;0;2;999;1;0;-2.9;92.201;-31.4;0.859;1
48;1;2;7;0;1;1;1;0;3;2;-1.7;94.027;-38.3;0.9;1
26;7;3;7;0;1;0;2;999;0;1;-2.9;92.963;-40.8;1.244;0
37;8;3;3;0;1;0;2;999;0;1;1.1;93.994;-36.4;4.859;0
37;11;4;7;0;0;0;1;999;0;1;-2.9;92.963;-40.8;1.262;0
50;8;2;8;2;0;0;1;999;0;1;1.1;93.994;-36.4;4.856;0
47;1;2;7;0;1;0;5;999;0;1;1.4;93.444;-36.1;4.965;0
41;2;3;3;0;0;0;1;999;0;1;-1.8;92.893;-46.2;1.334;0
32;2;3;3;0;1;0;17;999;0;1;1.4;94.465;-41.8;4.961;0
38;8;2;3;0;0;1;2;999;0;1;-2.9;92.963;-40.8;1.224;0
48;10;2;6;0;0;0;1;999;1;0;-1.7;94.215;-40.3;0.876;0
46;2;2;1;2;1;0;2;999;0;1;1.1;93.994;-36.4;4.856;0
48;7;2;3;2;1;0;2;999;0;1;1.1;93.994;-36.4;4.856;0
38;12;1;4;2;1;0;3;999;0;1;1.1;93.994;-36.4;4.857;0
38;1;2;7;0;1;0;2;999;0;1;1.4;93.444;-36.1;4.965;0
55;6;2;1;2;0;1;4;999;0;1;1.4;93.918;-42.7;4.961;0
27;1;2;4;0;1;1;3;999;0;1;1.4;93.918;-42.7;4.962;0
28;8;2;4;0;1;0;3;999;2;0;-1.1;94.767;-50.8;1.048;0
29;2;3;3;0;0;0;1;999;0;1;1.4;94.465;-41.8;4.961;0
47;8;1;1;0;0;0;2;999;0;1;1.4;93.918;-42.7;4.961;0
34;9;3;1;2;1;0;3;999;0;1;1.1;93.994;-36.4;4.86;0
51;8;1;4;2;0;0;2;999;1;0;-1.8;92.893;-46.2;1.344;0
40;1;1;7;0;1;1;1;999;0;1;1.4;93.444;-36.1;4.967;0
38;1;2;4;0;1;0;1;999;0;1;1.4;94.465;-41.8;4.865;0
42;2;2;1;0;0;0;1;999;0;1;-1.8;92.893;-46.2;1.299;0
30;11;3;7;0;1;1;3;999;0;1;1.4;93.918;-42.7;4.963;0
36;8;2;4;2;0;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
33;1;3;4;0;0;1;1;999;0;1;1.4;94.465;-41.8;4.962;0
47;5;2;7;0;0;0;3;999;0;1;-1.8;93.075;-47.1;1.405;0
33;1;2;7;0;1;0;2;999;0;1;-1.1;94.199;-37.5;0.878;1
30;8;3;3;0;1;0;3;999;0;1;1.4;93.918;-42.7;4.963;0
54;1;2;4;0;0;0;2;999;0;1;1.1;93.994;-36.4;4.858;0
47;1;2;3;0;0;0;1;999;0;1;-0.1;93.2;-42;4.076;0
32;10;3;7;0;1;0;1;999;0;1;-0.1;93.2;-42;4.12;0
32;2;2;3;0;1;0;2;999;0;1;-1.8;92.893;-46.2;1.313;0
38;7;2;3;0;1;0;1;999;2;0;-1.8;92.893;-46.2;1.281;0
38;10;3;4;0;0;0;2;999;0;1;1.4;93.444;-36.1;4.964;0
38;12;2;8;0;1;0;10;999;0;1;1.4;93.444;-36.1;4.962;0
53;2;2;4;0;1;0;7;999;0;1;1.4;93.918;-42.7;4.961;0
26;11;3;3;0;1;0;3;999;0;1;1.1;93.994;-36.4;4.857;0
27;2;2;3;0;2;2;2;999;0;1;1.1;93.994;-36.4;4.856;0
38;1;3;7;0;0;0;1;999;0;1;-2.9;92.963;-40.8;1.099;0
41;8;2;4;2;1;0;2;999;0;1;1.1;93.994;-36.4;4.857;1
39;7;1;4;0;0;0;1;3;1;2;-3.4;92.379;-29.8;0.788;1
48;1;1;4;0;0;0;2;999;0;1;1.4;93.918;-42.7;4.96;0
32;2;2;2;0;1;0;6;999;0;1;1.4;94.465;-41.8;4.959;0
35;2;2;2;0;0;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
51;2;2;3;2;1;0;1;999;0;1;1.4;93.444;-36.1;4.966;0
35;1;3;7;0;1;0;5;999;0;1;-1.8;92.893;-46.2;1.299;0
60;2;2;1;2;1;0;4;999;0;1;-1.8;93.075;-47.1;1.405;0
28;1;3;7;0;0;1;2;999;0;1;1.4;93.918;-42.7;4.963;0
52;5;2;4;0;1;1;1;10;4;0;-2.9;92.201;-31.4;0.883;1
35;2;2;3;0;0;0;2;999;0;1;1.4;94.465;-41.8;4.864;0
27;1;3;7;0;0;0;1;3;1;2;-1.8;92.893;-46.2;1.266;0
34;10;2;4;0;0;0;1;999;0;1;1.4;93.918;-42.7;4.963;0
36;2;2;1;0;0;1;1;999;0;1;-0.1;93.2;-42;4.12;0
28;2;2;3;2;0;0;1;999;0;1;1.1;93.994;-36.4;4.86;0
32;1;2;7;0;1;1;1;999;0;1;1.1;93.994;-36.4;4.857;0
49;2;1;2;2;0;0;3;999;0;1;1.4;93.918;-42.7;4.962;1
55;1;2;3;0;1;1;2;999;0;1;-0.1;93.2;-42;4.076;0
50;10;2;4;0;1;0;1;999;1;0;-3;92.713;-33;0.717;1
37;1;3;7;0;0;0;4;999;0;1;-1.8;92.893;-46.2;1.334;0
35;2;1;3;0;2;2;3;999;0;1;1.4;94.465;-41.8;4.96;0
58;12;2;3;0;1;0;1;999;1;0;-3;92.713;-33;0.72;1
32;3;2;7;0;0;0;5;999;0;1;1.4;93.444;-36.1;4.965;0
35;6;3;3;2;1;1;1;999;0;1;1.1;93.994;-36.4;4.857;0
35;10;3;6;0;1;0;4;999;0;1;-1.8;92.893;-46.2;1.244;0
26;1;3;4;2;0;0;3;999;0;1;-1.8;92.893;-46.2;1.266;0
47;2;2;6;0;1;0;4;999;1;0;-1.8;93.075;-47.1;1.423;0
29;2;3;3;0;0;0;1;999;0;1;-1.8;92.893;-46.2;1.281;0
37;3;3;3;0;1;0;1;2;1;2;-1.8;92.893;-46.2;1.266;0
32;10;3;4;0;0;0;11;999;0;1;1.4;93.918;-42.7;4.963;0
46;8;2;4;0;1;0;2;999;0;1;1.4;93.918;-42.7;4.96;0
36;8;2;4;0;0;1;5;999;0;1;1.1;93.994;-36.4;4.859;0
35;1;2;7;0;0;0;4;999;0;1;-2.9;92.963;-40.8;1.26;1
31;7;2;7;0;1;0;2;999;0;1;1.4;93.918;-42.7;4.962;0
29;1;3;7;0;0;0;2;999;0;1;1.4;93.444;-36.1;4.965;1
46;4;2;1;2;0;0;2;999;0;1;1.4;93.918;-42.7;4.963;0
85;4;1;1;2;1;0;2;999;0;1;-3.4;92.431;-26.9;0.739;0
29;10;3;3;0;0;0;1;999;0;1;-1.8;92.893;-46.2;1.266;0
31;5;3;7;0;1;0;2;999;0;1;-1.8;92.893;-46.2;1.266;0
34;2;2;1;0;1;0;1;999;0;1;1.4;93.918;-42.7;4.958;0
29;10;3;6;0;1;1;1;999;0;1;-0.1;93.2;-42;4.021;0
46;1;3;7;0;1;1;7;999;0;1;1.4;93.918;-42.7;4.961;0
29;2;1;4;0;0;0;1;999;0;1;-1.8;92.893;-46.2;1.25;1
54;2;3;1;0;0;0;3;999;0;1;1.1;93.994;-36.4;4.86;0
26;5;3;7;0;1;0;5;999;0;1;-1.1;94.767;-50.8;1.039;0
27;1;2;6;0;1;0;1;999;0;1;-1.8;92.893;-46.2;1.266;0
57;5;2;1;2;1;0;5;999;1;0;-1.8;92.893;-46.2;1.25;0
32;10;3;7;0;1;0;5;999;0;1;1.4;93.444;-36.1;4.965;0
35;8;2;4;0;1;0;1;999;0;1;1.1;93.994;-36.4;4.856;0
32;2;3;4;0;2;2;2;999;0;1;-0.1;93.2;-42;4.12;0
59;6;2;3;0;0;0;4;999;0;1;1.4;93.918;-42.7;4.962;0
29;2;2;3;0;1;0;1;999;0;1;-1.8;92.893;-46.2;1.327;0
37;1;2;4;0;0;1;1;999;0;1;1.1;93.994;-36.4;4.86;0
40;1;2;4;2;0;0;5;999;0;1;1.4;94.465;-41.8;4.961;0
55;1;2;6;0;1;1;1;999;0;1;1.4;93.444;-36.1;4.968;0
33;4;3;7;2;1;0;3;999;0;1;1.4;93.444;-36.1;4.967;0
36;1;3;4;0;0;0;3;999;0;1;-1.8;93.075;-47.1;1.405;0
59;1;2;4;0;0;0;4;999;0;1;1.4;94.465;-41.8;4.96;0
34;2;3;3;0;0;0;3;999;0;1;-1.8;92.893;-46.2;1.266;0
30;7;2;6;0;0;0;2;999;1;0;-1.8;92.893;-46.2;1.291;0
29;1;2;4;0;0;0;7;999;0;1;1.4;93.918;-42.7;4.958;0
34;2;3;3;0;0;0;2;999;1;0;-1.8;92.893;-46.2;1.299;0
47;2;3;1;2;1;0;1;999;0;1;1.1;93.994;-36.4;4.856;0
41;3;2;1;0;1;0;2;999;0;1;1.4;93.918;-42.7;4.959;0
30;1;3;7;0;1;0;1;999;0;1;-2.9;92.963;-40.8;1.26;0
33;1;2;4;2;1;0;1;999;0;1;1.4;93.444;-36.1;4.963;0
33;11;3;8;0;0;0;6;999;0;1;1.4;93.918;-42.7;4.961;0
33;8;2;4;0;2;2;1;999;1;0;-1.8;92.893;-46.2;1.25;0
59;6;2;1;0;1;1;1;999;0;1;1.4;93.444;-36.1;4.964;0
29;8;2;3;0;1;0;3;999;0;1;1.1;93.994;-36.4;4.857;0
36;1;2;4;0;0;0;1;999;0;1;1.1;93.994;-36.4;4.856;0
41;1;3;8;2;1;0;2;999;0;1;-1.8;93.075;-47.1;1.405;0
55;10;2;3;2;0;0;1;999;0;1;1.4;94.465;-41.8;4.865;0
39;3;2;6;0;1;0;2;999;0;1;-0.1;93.2;-42;4.076;0
48;8;2;2;0;0;0;6;999;0;1;1.4;93.918;-42.7;4.963;0
56;1;2;7;0;1;0;5;999;0;1;1.4;93.918;-42.7;4.957;0
63;10;2;8;0;1;0;1;999;0;1;-2.9;92.201;-31.4;0.838;0
50;7;2;3;2;0;0;1;999;0;1;-1.8;92.893;-46.2;1.266;0
42;2;2;2;2;1;0;3;999;0;1;1.1;93.994;-36.4;4.857;0
43;11;2;7;2;0;0;1;999;0;1;1.4;94.465;-41.8;4.865;0
32;1;2;7;0;1;1;1;999;0;1;-0.1;93.2;-42;4.076;0
28;2;3;3;0;0;0;1;999;0;1;-1.8;93.075;-47.1;1.392;0
26;2;2;6;0;1;0;2;999;0;1;-1.8;92.893;-46.2;1.266;0
24;1;3;4;2;1;0;1;999;0;1;1.4;93.918;-42.7;4.958;0
38;2;1;8;0;0;0;1;999;0;1;1.4;94.465;-41.8;4.967;0
30;8;2;4;2;1;0;1;999;0;1;-0.1;93.2;-42;4.076;0
29;2;3;1;0;1;0;9;999;1;0;-1.8;92.893;-46.2;1.25;0
56;5;2;7;0;0;0;2;999;0;1;1.4;93.918;-42.7;4.961;0
36;2;3;3;0;1;1;3;999;0;1;1.4;94.465;-41.8;4.955;1
33;1;2;4;2;1;0;4;999;0;1;1.4;93.918;-42.7;4.961;0
47;8;2;8;0;0;0;2;999;0;1;1.1;93.994;-36.4;4.856;0
50;4;2;1;2;0;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
41;8;2;3;0;0;0;1;999;0;1;1.1;93.994;-36.4;4.856;0
54;3;1;8;0;0;1;2;999;1;0;-1.8;93.075;-47.1;1.41;0
32;2;2;3;0;2;2;3;999;0;1;-1.8;93.075;-47.1;1.479;0
38;1;3;7;0;0;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
34;5;3;4;0;1;1;2;6;1;2;-0.1;93.2;-42;4.12;0
34;2;2;3;0;0;0;3;999;0;1;-1.8;92.893;-46.2;1.291;0
55;1;2;8;0;1;1;3;999;0;1;-0.1;93.2;-42;4.076;0
31;7;2;7;0;0;0;2;999;0;1;1.4;93.444;-36.1;4.966;0
43;10;2;6;0;1;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
59;11;2;1;2;1;0;9;999;0;1;1.4;93.918;-42.7;4.962;1
53;10;2;7;0;2;2;2;999;2;0;-1.8;93.749;-34.6;0.64;1
56;11;2;6;0;0;0;1;999;2;0;-3.4;92.379;-29.8;0.762;0
32;3;2;3;2;1;0;1;999;0;1;1.4;93.918;-42.7;4.962;0
36;2;2;3;2;1;0;3;999;0;1;1.4;93.918;-42.7;4.958;0
42;2;2;3;0;0;0;5;999;0;1;1.1;93.994;-36.4;4.857;0
29;1;2;7;0;1;0;2;999;0;1;1.4;93.444;-36.1;4.965;0
33;8;2;4;2;0;0;6;999;0;1;-0.1;93.2;-42;4.076;0
56;10;2;8;0;0;0;2;999;0;1;1.4;94.465;-41.8;4.967;0
31;3;1;4;0;1;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
34;5;2;4;0;1;0;3;999;0;1;-0.1;93.2;-42;4.12;0
33;2;2;1;0;1;0;7;999;0;1;1.4;94.465;-41.8;4.959;0
23;4;3;1;0;0;1;6;999;0;1;-1.8;92.893;-46.2;1.266;0
26;8;3;4;2;1;1;3;999;0;1;1.4;93.918;-42.7;4.957;0
55;5;2;7;0;0;0;6;999;0;1;1.4;93.444;-36.1;4.965;0
47;8;1;1;0;1;0;6;999;0;1;1.4;94.465;-41.8;4.959;0
36;2;2;6;2;1;0;5;999;0;1;1.4;94.465;-41.8;4.959;0
33;2;2;2;2;1;1;2;999;0;1;1.1;93.994;-36.4;4.855;0
60;6;2;1;2;1;0;2;999;0;1;1.1;93.994;-36.4;4.857;0
49;3;2;7;0;1;0;2;999;0;1;1.1;93.994;-36.4;4.864;0
35;1;2;4;2;2;2;1;999;0;1;1.1;93.994;-36.4;4.859;0
47;1;1;4;0;0;0;1;999;0;1;1.4;93.918;-42.7;4.96;0
30;2;3;3;0;0;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
27;2;3;3;0;0;1;2;999;0;1;1.4;94.465;-41.8;4.866;0
36;1;3;4;0;0;0;1;999;0;1;1.4;93.918;-42.7;4.961;0
46;8;1;4;0;0;0;3;999;0;1;-1.8;92.893;-46.2;1.299;0
30;3;1;2;0;0;1;1;999;1;0;-1.8;92.893;-46.2;1.327;0
88;6;1;1;0;1;1;2;999;0;1;-1.8;92.843;-50;1.663;0
45;8;1;4;2;0;0;12;999;0;1;1.1;93.994;-36.4;4.857;0
30;1;2;7;0;1;1;6;999;0;1;-1.8;93.075;-47.1;1.483;0
43;10;3;3;0;1;0;2;999;0;1;1.4;94.465;-41.8;4.967;0
48;6;2;1;2;1;1;17;999;0;1;1.4;93.918;-42.7;4.962;0
56;11;1;7;2;1;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
42;10;3;4;2;1;0;1;999;0;1;1.1;93.994;-36.4;4.857;0
30;10;3;7;0;1;1;1;999;0;1;1.4;93.918;-42.7;4.962;0
56;4;1;1;2;1;0;5;999;0;1;1.4;94.465;-41.8;4.961;0
35;10;2;4;0;2;2;2;999;0;1;1.4;93.444;-36.1;4.963;0
39;8;3;4;2;0;0;1;999;0;1;1.1;93.994;-36.4;4.86;0
49;11;2;4;0;1;0;1;999;0;1;-1.8;92.893;-46.2;1.354;0
30;1;2;7;0;1;0;2;999;1;0;-1.8;92.893;-46.2;1.313;0
39;1;2;7;0;0;0;9;999;0;1;1.4;94.465;-41.8;4.961;0
32;10;3;7;0;1;0;2;999;0;1;1.4;93.918;-42.7;4.962;0
59;1;1;4;2;0;1;3;999;0;1;1.4;93.918;-42.7;4.962;1
38;10;2;4;0;2;2;1;999;0;1;1.4;93.444;-36.1;4.966;0
49;10;2;6;0;1;0;1;999;0;1;1.4;93.918;-42.7;4.957;0
28;1;2;4;0;2;2;3;999;0;1;1.4;93.918;-42.7;4.961;0
39;10;2;4;0;1;0;4;3;1;2;-1.8;92.893;-46.2;1.291;0
37;2;2;2;0;2;2;1;999;0;1;-3.4;92.431;-26.9;0.73;0
51;8;2;3;0;1;0;3;999;0;1;1.4;94.465;-41.8;4.959;0
31;2;2;1;2;0;1;1;999;0;1;1.1;93.994;-36.4;4.859;0
59;10;1;3;0;1;0;1;999;0;1;1.4;93.918;-42.7;4.963;0
46;1;1;7;0;1;0;2;999;0;1;1.1;93.994;-36.4;4.857;0
36;2;2;3;2;0;0;1;999;0;1;1.1;93.994;-36.4;4.856;0
28;5;3;7;0;0;0;5;999;0;1;1.4;94.465;-41.8;4.958;1
