age,job,marital, education,default,housing,loan,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y
37,5,2,7,2,0,1,7,999,0,2,1.4,94.465,-41.8,4.865,0
36,2,2,1,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
39,1,1,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
44,2,3,2,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
41,2,2,3,0,1,0,6,999,0,2,1.4,94.465,-41.8,4.959,0
38,11,2,2,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.865,1
47,2,2,3,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
30,8,2,7,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
57,1,1,8,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
48,1,2,6,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.958,0
53,10,2,7,0,0,0,7,999,0,2,1.4,94.465,-41.8,4.961,0
35,1,1,7,0,0,0,8,999,0,2,1.4,94.465,-41.8,4.958,0
36,2,2,1,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
29,7,2,7,2,1,0,6,999,0,2,1.4,94.465,-41.8,4.959,0
52,10,2,3,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
56,2,2,1,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
31,8,2,4,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
42,10,2,3,0,1,0,8,999,0,2,1.4,94.465,-41.8,4.961,1
56,3,2,7,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.961,0
46,2,2,1,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
32,7,1,7,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.96,0
56,1,2,8,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
53,1,1,7,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.967,0
38,1,2,4,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
29,2,3,2,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.955,0
31,11,1,1,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.864,1
58,2,2,6,2,0,1,1,999,0,2,1.4,94.465,-41.8,4.866,0
48,4,2,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
32,2,3,4,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.864,1
37,8,2,4,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
26,10,3,6,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
46,5,2,3,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.958,0
58,8,2,1,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
31,1,3,7,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
33,1,2,7,0,1,0,10,999,0,2,1.4,94.465,-41.8,4.959,0
25,2,3,4,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.967,0
53,8,2,4,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
53,12,2,4,2,0,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
42,10,3,6,2,0,0,4,999,0,2,1.4,94.465,-41.8,4.967,0
47,8,2,2,0,1,1,2,999,0,2,1.4,94.465,-41.8,4.959,0
55,1,1,7,0,1,0,6,999,0,2,1.4,94.465,-41.8,4.959,0
34,2,2,3,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
31,8,3,2,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.962,0
59,8,2,4,2,1,0,7,999,0,2,1.4,94.465,-41.8,4.959,0
47,5,2,1,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
35,1,2,7,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
52,10,2,4,0,3,2,1,999,0,2,1.4,94.465,-41.8,4.865,0
30,2,2,3,0,0,0,11,999,0,2,1.4,94.465,-41.8,4.959,0
35,2,2,3,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.866,0
49,8,2,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
32,1,2,7,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.961,0
52,3,1,1,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.961,0
34,5,2,7,2,0,0,3,999,0,2,1.4,94.465,-41.8,4.96,0
53,4,2,6,2,1,0,4,999,0,2,1.4,94.465,-41.8,4.865,0
44,7,2,6,0,1,1,2,999,0,2,1.4,94.465,-41.8,4.959,0
42,5,2,3,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.961,0
35,2,1,1,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.865,0
30,2,2,2,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
43,7,2,7,2,1,1,1,999,0,2,1.4,94.465,-41.8,4.962,0
41,8,1,3,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.865,0
26,1,2,4,0,0,0,6,999,0,2,1.4,94.465,-41.8,4.947,0
32,1,3,7,2,0,0,25,999,0,2,1.4,94.465,-41.8,4.96,0
45,5,2,7,0,1,0,7,999,0,2,1.4,94.465,-41.8,4.961,0
31,2,2,1,0,1,1,2,999,0,2,1.4,94.465,-41.8,4.961,0
27,1,3,6,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.947,0
26,9,3,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,1
42,10,2,2,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
43,8,2,4,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
41,1,2,7,0,1,1,3,999,0,2,1.4,94.465,-41.8,4.962,0
39,2,2,2,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
29,2,3,4,2,0,0,3,999,0,2,1.4,94.465,-41.8,4.96,0
23,10,3,6,0,3,2,1,999,0,2,1.4,94.465,-41.8,4.961,0
26,8,3,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
44,1,2,7,0,0,0,10,999,0,2,1.4,94.465,-41.8,4.959,0
58,12,2,1,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
42,1,3,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
56,2,2,1,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
30,1,2,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
41,10,2,6,2,1,0,11,999,0,2,1.4,94.465,-41.8,4.865,0
47,10,3,8,0,1,0,4,999,0,2,1.4,94.465,-41.8,4.959,0
47,8,2,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
36,8,1,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
36,10,3,6,0,0,1,1,999,0,2,1.4,94.465,-41.8,4.961,0
54,2,1,8,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.958,0
52,7,2,6,2,0,1,1,999,0,2,1.4,94.465,-41.8,4.962,0
28,1,3,4,0,0,0,5,999,0,2,1.4,94.465,-41.8,4.864,0
28,1,3,7,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
34,1,3,3,0,1,0,5,999,0,2,1.4,94.465,-41.8,4.947,0
47,7,2,6,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
52,11,2,4,0,3,2,5,999,0,2,1.4,94.465,-41.8,4.961,0
54,8,2,8,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
36,8,2,4,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
48,10,2,4,0,3,2,1,999,0,2,1.4,94.465,-41.8,4.96,0
42,2,2,1,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.866,1
30,8,3,6,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
60,7,2,6,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.955,0
37,5,2,7,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
31,1,3,3,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
32,2,2,2,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
54,2,2,3,2,3,2,1,999,0,2,1.4,94.465,-41.8,4.967,0
35,8,3,4,0,0,0,14,999,0,2,1.4,94.465,-41.8,4.959,0
36,2,3,2,0,1,0,8,999,0,2,1.4,94.465,-41.8,4.961,0
47,5,2,1,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.864,0
39,2,2,1,2,1,0,4,999,0,2,1.4,94.465,-41.8,4.962,0
31,11,1,1,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.962,0
46,2,2,6,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.866,1
31,8,2,4,2,0,1,6,999,0,2,1.4,94.465,-41.8,4.958,0
40,1,2,7,0,0,0,5,999,0,2,1.4,94.465,-41.8,4.959,0
38,1,2,3,0,0,1,4,999,0,2,1.4,94.465,-41.8,4.864,0
28,1,3,4,0,0,0,16,999,0,2,1.4,94.465,-41.8,4.959,0
35,2,2,3,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
43,11,2,7,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
32,1,3,7,0,3,2,1,999,0,2,1.4,94.465,-41.8,4.865,0
37,10,2,6,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.961,0
41,1,2,4,0,1,1,4,999,0,2,1.4,94.465,-41.8,4.866,0
58,1,3,7,0,0,1,3,999,0,2,1.4,94.465,-41.8,4.864,0
34,2,2,3,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.96,0
36,2,2,4,2,0,0,5,999,0,2,1.4,94.465,-41.8,4.959,0
31,2,2,2,0,0,1,2,999,0,2,1.4,94.465,-41.8,4.865,0
41,5,2,2,0,0,1,2,999,0,2,1.4,94.465,-41.8,4.961,0
41,1,2,4,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.865,0
47,2,2,2,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
36,5,2,7,0,0,0,7,999,0,2,1.4,94.465,-41.8,4.865,0
47,5,2,3,2,3,2,4,999,0,2,1.4,94.465,-41.8,4.961,0
50,2,2,1,2,1,1,15,999,0,2,1.4,94.465,-41.8,4.967,0
52,3,2,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
44,10,1,6,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
46,10,2,6,0,0,1,1,999,0,2,1.4,94.465,-41.8,4.865,0
30,2,2,3,0,0,1,2,999,0,2,1.4,94.465,-41.8,4.959,0
37,1,1,4,0,1,0,12,999,0,2,1.4,94.465,-41.8,4.959,0
36,8,3,8,0,1,1,7,999,0,2,1.4,94.465,-41.8,4.959,0
33,2,1,2,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
42,2,2,3,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
57,10,1,8,0,1,1,2,999,0,2,1.4,94.465,-41.8,4.864,0
43,1,2,7,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.866,0
50,1,2,4,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
35,2,2,4,0,0,0,14,999,0,2,1.4,94.465,-41.8,4.961,0
55,12,2,1,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
56,8,2,1,2,1,1,1,999,0,2,1.4,94.465,-41.8,4.961,0
36,10,2,7,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
36,9,3,3,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
60,5,1,7,0,1,0,4,999,0,2,1.4,94.465,-41.8,4.96,0
25,8,3,4,0,1,0,14,999,0,2,1.4,94.465,-41.8,4.959,0
25,10,3,6,0,0,1,2,999,0,2,1.4,94.465,-41.8,4.955,0
58,8,2,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.947,0
48,1,2,4,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
58,6,2,3,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.865,0
38,8,2,4,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.866,0
36,1,2,4,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
33,12,2,8,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
36,4,2,1,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
31,1,3,7,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.866,0
42,6,2,3,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
33,2,2,3,2,0,1,1,999,0,2,1.4,94.465,-41.8,4.961,0
56,2,2,4,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.967,0
48,1,1,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
58,10,3,6,0,1,1,4,999,0,2,1.4,94.465,-41.8,4.959,0
27,2,2,3,0,1,1,4,999,0,2,1.4,94.465,-41.8,4.864,0
42,10,1,3,0,0,0,22,999,0,2,1.4,94.465,-41.8,4.959,0
42,2,2,1,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
35,4,2,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
36,1,2,7,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
26,10,2,2,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
36,2,3,3,0,0,1,1,999,0,2,1.4,94.465,-41.8,4.961,0
55,2,2,1,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,1
25,8,3,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
36,2,2,1,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
43,1,2,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
46,3,2,7,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
33,1,2,7,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.959,0
35,1,2,7,0,0,1,3,999,0,2,1.4,94.465,-41.8,4.961,0
33,2,2,3,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
40,1,2,4,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
36,10,2,6,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.961,0
55,2,2,3,2,1,0,6,999,0,2,1.4,94.465,-41.8,4.958,0
51,2,1,1,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.96,0
50,1,2,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
31,8,2,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
29,2,3,4,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.96,0
54,3,2,3,0,0,1,6,999,0,2,1.4,94.465,-41.8,4.967,0
41,5,2,7,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
35,2,2,3,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
49,2,2,3,2,0,1,1,999,0,2,1.4,94.465,-41.8,4.961,0
40,10,2,6,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
45,10,3,6,2,1,1,1,999,0,2,1.4,94.465,-41.8,4.955,0
28,2,2,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.947,0
57,2,2,1,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.959,0
37,2,2,2,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
32,2,2,3,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
26,2,3,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
30,1,2,7,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.865,0
44,1,2,7,2,0,0,3,999,0,2,1.4,94.465,-41.8,4.961,0
32,2,2,3,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
50,3,2,8,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
48,8,2,4,2,1,0,9,999,0,2,1.4,94.465,-41.8,4.959,0
38,10,2,7,2,0,0,4,999,0,2,1.4,94.465,-41.8,4.864,0
39,2,2,3,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
59,5,2,2,2,1,0,16,999,0,2,1.4,94.465,-41.8,4.865,0
34,10,2,6,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.958,0
44,5,1,7,0,1,1,3,999,0,2,1.4,94.465,-41.8,4.958,0
37,2,2,8,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
49,1,2,7,0,0,0,6,999,0,2,1.4,94.465,-41.8,4.864,0
46,2,2,3,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
45,7,2,1,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
37,1,2,7,0,0,0,6,999,0,2,1.4,94.465,-41.8,4.961,0
56,1,1,8,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.866,0
51,5,2,7,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
32,2,2,6,0,0,1,3,999,0,2,1.4,94.465,-41.8,4.959,0
35,3,1,4,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
57,2,1,8,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.865,0
41,2,3,3,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
38,8,2,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
53,6,2,4,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
36,1,2,7,0,3,2,2,999,0,2,1.4,94.465,-41.8,4.959,0
47,1,2,7,0,1,0,9,999,0,2,1.4,94.465,-41.8,4.864,0
53,2,2,3,0,1,0,10,999,0,2,1.4,94.465,-41.8,4.961,0
29,1,2,4,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
60,10,1,6,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
39,3,2,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
42,10,3,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
38,2,3,7,2,0,0,5,999,0,2,1.4,94.465,-41.8,4.959,0
29,1,3,7,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
47,2,2,8,2,1,0,4,999,0,2,1.4,94.465,-41.8,4.865,0
54,10,2,6,2,1,1,4,999,0,2,1.4,94.465,-41.8,4.961,0
36,1,2,7,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
34,1,2,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,1
34,3,2,7,0,1,1,3,999,0,2,1.4,94.465,-41.8,4.96,0
50,10,2,6,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.961,0
52,3,2,7,2,0,1,3,999,0,2,1.4,94.465,-41.8,4.967,0
29,1,3,7,0,1,0,27,999,0,2,1.4,94.465,-41.8,4.959,0
32,10,2,6,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.962,0
31,3,3,2,2,1,1,3,999,0,2,1.4,94.465,-41.8,4.959,0
40,1,2,7,0,1,0,5,999,0,2,1.4,94.465,-41.8,4.967,0
49,5,1,7,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.864,0
40,7,2,1,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
32,1,3,7,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
39,1,2,7,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
41,2,2,3,2,0,0,13,999,0,2,1.4,94.465,-41.8,4.864,0
48,10,2,6,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.962,0
38,10,2,6,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
34,1,2,3,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
30,3,2,6,0,1,0,3,999,0,2,1.4,94.465,-41.8,4.961,1
39,1,3,4,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
33,1,3,6,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.866,0
56,2,2,1,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.958,0
44,2,1,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
51,6,1,7,0,1,1,3,999,0,2,1.4,94.465,-41.8,4.864,0
36,1,3,7,0,0,0,10,999,0,2,1.4,94.465,-41.8,4.961,0
51,3,2,6,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
47,5,1,7,0,0,1,1,999,0,2,1.4,94.465,-41.8,4.865,0
44,3,2,2,2,0,1,4,999,0,2,1.4,94.465,-41.8,4.864,0
37,10,3,7,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.961,0
33,8,3,4,0,1,0,5,999,0,2,1.4,94.465,-41.8,4.961,0
42,2,2,3,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
33,10,3,7,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.865,0
29,7,2,4,0,0,0,6,999,0,2,1.4,94.465,-41.8,4.961,0
50,1,3,7,0,0,0,6,999,0,2,1.4,94.465,-41.8,4.864,0
50,1,2,4,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.947,0
42,7,2,6,0,1,0,4,999,0,2,1.4,94.465,-41.8,4.958,0
50,1,2,4,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
31,5,3,7,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
36,1,2,7,0,1,1,2,999,0,2,1.4,94.465,-41.8,4.959,0
48,10,2,8,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
43,3,2,1,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
50,2,1,1,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
31,2,2,3,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.947,0
32,2,2,2,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.962,0
56,6,2,1,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.961,0
35,3,3,6,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.962,0
43,5,2,4,0,0,0,10,999,0,2,1.4,94.465,-41.8,4.962,0
58,5,2,1,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
33,8,3,2,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
33,1,2,7,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
43,10,2,3,2,0,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
45,7,3,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
47,10,2,6,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.959,0
44,2,2,6,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
30,8,2,4,2,0,1,1,999,0,2,1.4,94.465,-41.8,4.967,0
42,2,2,8,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.865,0
43,2,2,1,2,0,1,1,999,0,2,1.4,94.465,-41.8,4.959,0
51,1,2,4,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.967,0
26,2,2,4,0,1,0,12,999,0,2,1.4,94.465,-41.8,4.959,0
37,2,2,2,2,0,0,4,999,0,2,1.4,94.465,-41.8,4.864,0
36,7,1,1,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
47,8,2,4,0,1,0,8,999,0,2,1.4,94.465,-41.8,4.959,0
47,10,1,4,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
42,4,3,1,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
43,2,2,3,0,3,2,1,999,0,2,1.4,94.465,-41.8,4.967,0
37,2,2,3,0,1,0,4,999,0,2,1.4,94.465,-41.8,4.961,0
41,7,2,3,0,1,0,7,999,0,2,1.4,94.465,-41.8,4.962,0
37,1,2,7,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
50,8,3,4,0,0,0,3,999,0,2,1.4,94.465,-41.8,4.96,0
25,2,2,3,0,1,1,5,999,0,2,1.4,94.465,-41.8,4.865,0
42,8,2,4,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
38,1,2,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
28,1,3,7,0,1,0,14,999,0,2,1.4,94.465,-41.8,4.959,0
45,2,2,1,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.96,0
52,5,1,4,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.961,0
54,1,1,7,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.961,0
25,7,2,6,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.959,0
37,10,2,4,0,1,0,4,999,0,2,1.4,94.465,-41.8,4.961,0
36,2,3,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.864,0
41,10,2,3,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.967,0
49,8,2,4,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.958,0
55,6,1,2,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.865,0
55,2,2,6,2,1,1,1,999,0,2,1.4,94.465,-41.8,4.865,0
57,2,2,1,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
39,7,2,7,0,0,1,1,999,0,2,1.4,94.465,-41.8,4.961,0
33,1,3,4,0,0,1,1,999,0,2,1.4,94.465,-41.8,4.962,0
46,2,2,2,0,0,0,10,999,0,2,1.4,94.465,-41.8,4.961,0
40,8,2,8,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
45,1,2,4,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.96,0
49,4,2,1,2,1,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
37,2,2,2,0,0,0,2,999,0,2,1.4,94.465,-41.8,4.864,0
50,4,2,8,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.961,0
41,8,2,3,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.962,0
48,1,1,7,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.967,0
38,1,2,4,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
33,8,2,4,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.947,0
23,2,2,6,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.962,0
42,11,2,4,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
48,1,2,4,2,0,0,2,999,0,2,1.4,94.465,-41.8,4.96,0
54,6,2,6,0,1,0,2,999,0,2,1.4,94.465,-41.8,4.967,0
49,2,2,1,0,1,1,3,999,0,2,1.4,94.465,-41.8,4.864,0
33,1,2,7,0,1,0,8,999,0,2,1.4,94.465,-41.8,4.865,0
41,2,2,1,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.866,0
26,2,3,8,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.962,0
51,2,2,1,0,1,1,2,999,0,2,1.4,94.465,-41.8,4.967,0
45,2,2,3,2,1,0,3,999,0,2,1.4,94.465,-41.8,4.959,0
38,2,2,3,2,1,0,1,999,0,2,1.4,94.465,-41.8,4.962,0
56,1,1,4,0,1,0,1,999,0,2,1.4,94.465,-41.8,4.955,0
32,2,2,2,0,0,0,1,999,0,2,1.4,94.465,-41.8,4.959,0
31,8,2,4,0,0,1,2,999,0,2,1.4,94.465,-41.8,4.967,0
28,1,3,7,0,0,0,5,999,0,2,1.4,94.465,-41.8,4.96,0
25,8,3,4,2,0,0,1,999,0,2,1.4,94.465,-41.8,4.961,0
49,11,2,3,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.955,0
36,2,2,2,0,0,0,4,999,0,2,1.4,94.465,-41.8,4.959,0
33,2,2,1,0,1,0,23,999,0,2,1.4,94.465,-41.8,4.962,0
25,9,3,4,0,1,1,1,999,0,2,1.4,94.465,-41.8,4.96,0
